Race Name,Season,Round,Driver ID,Lap,Stop,Time,Duration
Singapore Grand Prix,2023,15,perez,39,1,21:11:53,28.977
Singapore Grand Prix,2023,15,max_verstappen,40,1,21:13:21,29.698
Singapore Grand Prix,2023,15,bottas,40,1,21:13:47,30.487
Singapore Grand Prix,2023,15,albon,43,2,21:18:51,29.787
Singapore Grand Prix,2023,15,kevin_magnussen,43,2,21:19:04,33.078
Singapore Grand Prix,2023,15,sargeant,43,2,21:19:17,31.018
Singapore Grand Prix,2023,15,russell,44,2,21:20:21,30.039
Singapore Grand Prix,2023,15,hamilton,44,2,21:20:24,33.581
Singapore Grand Prix,2023,15,alonso,44,2,21:20:59,52.708
Japanese Grand Prix,2023,16,albon,1,1,14:06:29,50.143
Japanese Grand Prix,2023,16,zhou,1,1,14:06:34,41.041
Japanese Grand Prix,2023,16,ocon,1,1,14:06:45,27.056
Japanese Grand Prix,2023,16,bottas,1,1,14:06:58,55.802
Japanese Grand Prix,2023,16,perez,2,1,14:08:56,32.450
Japanese Grand Prix,2023,16,sargeant,2,1,14:09:11,32.715
Japanese Grand Prix,2023,16,sargeant,5,2,14:16:24,43.868
Japanese Grand Prix,2023,16,bottas,6,2,14:18:28,53.512
Japanese Grand Prix,2023,16,hulkenberg,8,1,14:21:18,23.520
Japanese Grand Prix,2023,16,tsunoda,9,1,14:22:56,22.944
Japanese Grand Prix,2023,16,lawson,10,1,14:24:35,23.136
Japanese Grand Prix,2023,16,zhou,10,2,14:24:44,24.091
Japanese Grand Prix,2023,16,alonso,11,1,14:26:10,24.086
Japanese Grand Prix,2023,16,perez,12,2,14:28:22,41.499
Japanese Grand Prix,2023,16,kevin_magnussen,12,1,14:28:23,23.816
Japanese Grand Prix,2023,16,piastri,13,1,14:29:24,24.455
Japanese Grand Prix,2023,16,albon,13,2,14:29:58,52.165
Japanese Grand Prix,2023,16,stroll,14,1,14:31:37,23.441
Japanese Grand Prix,2023,16,perez,13,3,14:31:50,41:25.913
Japanese Grand Prix,2023,16,max_verstappen,16,1,14:34:31,24.382
Japanese Grand Prix,2023,16,hamilton,16,1,14:34:49,24.841
Japanese Grand Prix,2023,16,norris,17,1,14:36:20,23.523
Japanese Grand Prix,2023,16,leclerc,17,1,14:36:23,23.197
Japanese Grand Prix,2023,16,sainz,18,1,14:38:04,23.075
Japanese Grand Prix,2023,16,gasly,18,1,14:38:20,24.488
Japanese Grand Prix,2023,16,hulkenberg,21,2,14:43:39,23.660
Japanese Grand Prix,2023,16,sargeant,21,3,14:44:16,35.182
Japanese Grand Prix,2023,16,russell,24,1,14:48:05,24.034
Japanese Grand Prix,2023,16,alonso,25,2,14:50:07,24.294
Japanese Grand Prix,2023,16,lawson,25,2,14:50:20,23.671
Qatar Grand Prix,2023,17,russell,1,1,20:05:46,39.686
Qatar Grand Prix,2023,17,bottas,3,1,20:10:22,29.977
Qatar Grand Prix,2023,17,kevin_magnussen,3,1,20:10:26,28.743
Qatar Grand Prix,2023,17,stroll,3,1,20:10:27,28.886
Qatar Grand Prix,2023,17,lawson,3,1,20:10:28,29.330
Qatar Grand Prix,2023,17,tsunoda,9,1,20:20:28,27.781
Qatar Grand Prix,2023,17,ocon,10,1,20:21:53,28.961
Qatar Grand Prix,2023,17,alonso,11,1,20:23:19,28.373
Qatar Grand Prix,2023,17,gasly,11,1,20:23:25,28.429
Qatar Grand Prix,2023,17,piastri,12,1,20:24:45,28.875
Qatar Grand Prix,2023,17,leclerc,12,1,20:24:49,28.228
Qatar Grand Prix,2023,17,norris,13,1,20:26:21,28.134
Qatar Grand Prix,2023,17,hulkenberg,13,1,20:26:32,39.879
Qatar Grand Prix,2023,17,sargeant,13,1,20:26:35,29.436
Qatar Grand Prix,2023,17,russell,14,2,20:27:57,28.542
Qatar Grand Prix,2023,17,max_verstappen,17,1,20:32:05,28.233
Qatar Grand Prix,2023,17,perez,17,1,20:32:32,27.808
Qatar Grand Prix,2023,17,albon,18,1,20:33:58,29.253
Qatar Grand Prix,2023,17,zhou,18,1,20:34:06,28.984
Qatar Grand Prix,2023,17,bottas,21,2,20:38:42,29.387
Qatar Grand Prix,2023,17,stroll,21,2,20:38:45,28.156
Qatar Grand Prix,2023,17,kevin_magnussen,21,2,20:38:52,28.948
Qatar Grand Prix,2023,17,lawson,21,2,20:38:54,28.665
Qatar Grand Prix,2023,17,tsunoda,22,2,20:40:25,27.596
Qatar Grand Prix,2023,17,piastri,25,2,20:44:26,27.868
Qatar Grand Prix,2023,17,leclerc,25,2,20:44:40,27.873
Qatar Grand Prix,2023,17,ocon,25,2,20:44:42,28.969
Qatar Grand Prix,2023,17,alonso,26,2,20:46:01,28.432
Qatar Grand Prix,2023,17,gasly,26,2,20:46:12,30.192
Qatar Grand Prix,2023,17,sargeant,26,2,20:46:27,29.373
United States Grand Prix,2023,18,zhou,9,1,14:19:22,25.636
United States Grand Prix,2023,18,albon,10,1,14:21:07,24.563
United States Grand Prix,2023,18,bottas,10,1,14:21:09,24.783
United States Grand Prix,2023,18,kevin_magnussen,10,1,14:21:11,25.067
United States Grand Prix,2023,18,sargeant,11,1,14:22:55,24.990
United States Grand Prix,2023,18,max_verstappen,16,1,14:31:06,23.756
United States Grand Prix,2023,18,norris,17,1,14:32:42,24.155
United States Grand Prix,2023,18,sainz,17,1,14:32:54,23.668
United States Grand Prix,2023,18,perez,17,1,14:32:58,24.245
United States Grand Prix,2023,18,tsunoda,17,1,14:33:06,24.354
United States Grand Prix,2023,18,gasly,18,1,14:34:46,23.900
United States Grand Prix,2023,18,alonso,19,1,14:36:41,25.055
United States Grand Prix,2023,18,hulkenberg,19,1,14:36:48,26.573
United States Grand Prix,2023,18,hamilton,20,1,14:37:53,24.916
United States Grand Prix,2023,18,stroll,20,1,14:38:28,24.457
United States Grand Prix,2023,18,russell,21,1,14:39:49,24.357
United States Grand Prix,2023,18,ricciardo,23,1,14:43:10,23.963
United States Grand Prix,2023,18,leclerc,23,1,14:43:10,23.963
United States Grand Prix,2023,18,zhou,27,2,14:50:48,24.717
United States Grand Prix,2023,18,bottas,28,2,14:52:29,25.020
United States Grand Prix,2023,18,albon,29,2,14:54:08,24.354
United States Grand Prix,2023,18,kevin_magnussen,29,2,14:54:24,24.745
United States Grand Prix,2023,18,sargeant,32,2,14:59:24,25.547
United States Grand Prix,2023,18,norris,34,2,15:01:53,23.361
United States Grand Prix,2023,18,tsunoda,34,2,15:02:26,24.125
United States Grand Prix,2023,18,hulkenberg,34,2,15:02:47,24.308
United States Grand Prix,2023,18,max_verstappen,35,2,15:03:31,24.974
United States Grand Prix,2023,18,sainz,35,2,15:03:42,23.673
United States Grand Prix,2023,18,perez,37,2,15:07:07,23.747
United States Grand Prix,2023,18,gasly,37,2,15:07:28,24.880
Mexico City Grand Prix,2023,19,tsunoda,9,1,14:16:34,30.121
Mexico City Grand Prix,2023,19,norris,11,1,14:19:23,23.408
Mexico City Grand Prix,2023,19,max_verstappen,19,1,14:30:10,22.427
Mexico City Grand Prix,2023,19,zhou,21,1,14:33:34,22.817
Mexico City Grand Prix,2023,19,sargeant,22,1,14:35:03,23.945
Mexico City Grand Prix,2023,19,hulkenberg,23,1,14:36:19,23.144
Mexico City Grand Prix,2023,19,kevin_magnussen,23,1,14:36:27,23.642
Mexico City Grand Prix,2023,19,hamilton,24,1,14:37:21,22.210
Mexico City Grand Prix,2023,19,piastri,25,1,14:38:53,23.734
Mexico City Grand Prix,2023,19,russell,26,1,14:40:18,22.311
Mexico City Grand Prix,2023,19,ricciardo,27,1,14:41:39,22.406
Mexico City Grand Prix,2023,19,gasly,28,1,14:43:24,22.627
Mexico City Grand Prix,2023,19,alonso,29,1,14:45:06,22.844
Mexico City Grand Prix,2023,19,sainz,30,1,14:45:46,22.067
Mexico City Grand Prix,2023,19,stroll,30,1,14:46:28,22.582
Mexico City Grand Prix,2023,19,leclerc,31,1,14:47:01,22.248
Mexico City Grand Prix,2023,19,bottas,31,1,14:47:48,23.638
Mexico City Grand Prix,2023,19,max_verstappen,33,2,14:50:02,22.372
Mexico City Grand Prix,2023,19,norris,33,2,14:50:50,22.563
Mexico City Grand Prix,2023,19,albon,33,1,14:50:54,23.680
Mexico City Grand Prix,2023,19,max_verstappen,34,3,14:52:56,20:09.136
Mexico City Grand Prix,2023,19,leclerc,34,2,14:52:57,20:10.512
Mexico City Grand Prix,2023,19,hamilton,34,2,14:52:59,20:12.908
Mexico City Grand Prix,2023,19,sainz,34,2,14:53:00,20:15.432
Mexico City Grand Prix,2023,19,ricciardo,34,2,14:53:02,20:17.136
Mexico City Grand Prix,2023,19,piastri,34,2,14:53:04,20:19.064
Mexico City Grand Prix,2023,19,russell,34,2,14:53:10,20:18.200
Mexico City Grand Prix,2023,19,tsunoda,34,2,14:53:13,20:18.057
Mexico City Grand Prix,2023,19,hulkenberg,34,2,14:53:15,20:19.826
Mexico City Grand Prix,2023,19,norris,34,3,14:53:17,20:26.386
São Paulo Grand Prix,2023,20,max_verstappen,1,1,14:05:19,18.535
São Paulo Grand Prix,2023,20,norris,1,1,14:05:21,19.386
São Paulo Grand Prix,2023,20,hamilton,1,1,14:05:24,18.521
São Paulo Grand Prix,2023,20,alonso,1,1,14:05:26,18.487
São Paulo Grand Prix,2023,20,stroll,1,1,14:05:28,18.504
São Paulo Grand Prix,2023,20,russell,1,1,14:05:30,20.449
São Paulo Grand Prix,2023,20,perez,1,1,14:05:32,20.811
São Paulo Grand Prix,2023,20,sainz,1,1,14:05:33,23.030
São Paulo Grand Prix,2023,20,ocon,1,1,14:05:35,22.209
São Paulo Grand Prix,2023,20,piastri,1,1,14:05:36,26:24.007
São Paulo Grand Prix,2023,20,tsunoda,1,1,14:05:39,20.969
São Paulo Grand Prix,2023,20,gasly,1,1,14:05:40,20.523
São Paulo Grand Prix,2023,20,bottas,1,1,14:05:41,20.732
São Paulo Grand Prix,2023,20,zhou,1,1,14:05:45,21.256
São Paulo Grand Prix,2023,20,sargeant,1,1,14:05:46,27.472
São Paulo Grand Prix,2023,20,ricciardo,1,1,14:05:47,26:16.725
São Paulo Grand Prix,2023,20,hulkenberg,1,1,14:05:49,34.261
São Paulo Grand Prix,2023,20,max_verstappen,2,2,14:07:42,23:22.632
São Paulo Grand Prix,2023,20,norris,2,2,14:07:44,23:24.611
São Paulo Grand Prix,2023,20,hamilton,2,2,14:07:46,23:26.375
São Paulo Grand Prix,2023,20,alonso,2,2,14:07:47,23:28.154
São Paulo Grand Prix,2023,20,stroll,2,2,14:07:50,23:29.984
São Paulo Grand Prix,2023,20,russell,2,2,14:07:53,23:30.984
São Paulo Grand Prix,2023,20,perez,2,2,14:07:55,23:31.712
São Paulo Grand Prix,2023,20,sainz,2,2,14:07:57,23:33.704
São Paulo Grand Prix,2023,20,ocon,2,2,14:07:59,23:34.725
São Paulo Grand Prix,2023,20,tsunoda,2,2,14:08:02,23:35.420
São Paulo Grand Prix,2023,20,gasly,2,2,14:08:04,23:36.706
São Paulo Grand Prix,2023,20,bottas,2,2,14:08:05,23:38.156
São Paulo Grand Prix,2023,20,zhou,2,2,14:08:09,23:39.945
Las Vegas Grand Prix,2023,21,perez,1,1,22:06:05,33.599
Las Vegas Grand Prix,2023,21,alonso,1,1,22:06:26,29.304
Las Vegas Grand Prix,2023,21,bottas,1,1,22:06:30,43.914
Las Vegas Grand Prix,2023,21,stroll,3,1,22:10:06,22.222
Las Vegas Grand Prix,2023,21,sainz,3,1,22:10:19,21.261
Las Vegas Grand Prix,2023,21,tsunoda,10,1,22:25:26,20.619
Las Vegas Grand Prix,2023,21,hulkenberg,12,1,22:28:45,22.154
Las Vegas Grand Prix,2023,21,kevin_magnussen,14,1,22:32:02,21.611
Las Vegas Grand Prix,2023,21,russell,15,1,22:33:29,21.257
Las Vegas Grand Prix,2023,21,sargeant,15,1,22:33:40,21.367
Las Vegas Grand Prix,2023,21,max_verstappen,16,1,22:35:04,26.686
Las Vegas Grand Prix,2023,21,albon,16,1,22:35:17,21.242
Las Vegas Grand Prix,2023,21,piastri,16,1,22:35:19,23.269
Las Vegas Grand Prix,2023,21,gasly,17,1,22:36:53,22.262
Las Vegas Grand Prix,2023,21,hamilton,17,1,22:37:11,25.047
Las Vegas Grand Prix,2023,21,ricciardo,17,1,22:37:13,22.242
Las Vegas Grand Prix,2023,21,ocon,20,1,22:41:58,21.763
Las Vegas Grand Prix,2023,21,leclerc,21,1,22:43:18,22.559
Las Vegas Grand Prix,2023,21,tsunoda,21,2,22:44:16,20.894
Las Vegas Grand Prix,2023,21,bottas,24,2,22:49:10,21.575
Las Vegas Grand Prix,2023,21,perez,26,2,22:51:52,21.568
Las Vegas Grand Prix,2023,21,stroll,26,2,22:52:07,22.570
Las Vegas Grand Prix,2023,21,max_verstappen,26,2,22:52:08,21.323
Las Vegas Grand Prix,2023,21,russell,26,2,22:52:11,21.952
Las Vegas Grand Prix,2023,21,sainz,26,2,22:52:13,22.630
Las Vegas Grand Prix,2023,21,alonso,26,2,22:52:17,23.214
Las Vegas Grand Prix,2023,21,zhou,26,1,22:52:26,22.155
Las Vegas Grand Prix,2023,21,kevin_magnussen,26,2,22:52:38,21.868
Las Vegas Grand Prix,2023,21,hulkenberg,26,2,22:52:42,25.453
Las Vegas Grand Prix,2023,21,hamilton,26,2,22:52:49,22.508
Abu Dhabi Grand Prix,2023,22,kevin_magnussen,5,1,17:11:16,22.764
Abu Dhabi Grand Prix,2023,22,ricciardo,7,1,17:14:15,21.692
Abu Dhabi Grand Prix,2023,22,alonso,12,1,17:21:44,22.462
Abu Dhabi Grand Prix,2023,22,piastri,13,1,17:23:13,21.697
Abu Dhabi Grand Prix,2023,22,hulkenberg,13,1,17:23:25,21.861
Abu Dhabi Grand Prix,2023,22,zhou,13,1,17:23:27,22.867
Abu Dhabi Grand Prix,2023,22,norris,14,1,17:24:40,24.061
Abu Dhabi Grand Prix,2023,22,russell,14,1,17:24:42,21.650
Abu Dhabi Grand Prix,2023,22,hamilton,15,1,17:26:21,22.195
Abu Dhabi Grand Prix,2023,22,ocon,15,1,17:26:22,22.160
Abu Dhabi Grand Prix,2023,22,sargeant,15,1,17:26:35,22.124
Abu Dhabi Grand Prix,2023,22,max_verstappen,16,1,17:27:36,21.662
Abu Dhabi Grand Prix,2023,22,albon,16,1,17:28:04,22.170
Abu Dhabi Grand Prix,2023,22,leclerc,17,1,17:29:09,21.919
Abu Dhabi Grand Prix,2023,22,perez,17,1,17:29:21,21.446
Abu Dhabi Grand Prix,2023,22,gasly,17,1,17:29:26,23.091
Abu Dhabi Grand Prix,2023,22,tsunoda,22,1,17:36:54,21.486
Abu Dhabi Grand Prix,2023,22,stroll,22,1,17:36:59,21.866
Abu Dhabi Grand Prix,2023,22,kevin_magnussen,22,2,17:37:30,22.163
Abu Dhabi Grand Prix,2023,22,sainz,23,1,17:38:36,21.229
Abu Dhabi Grand Prix,2023,22,bottas,29,1,17:48:01,22.665
Abu Dhabi Grand Prix,2023,22,ricciardo,31,2,17:50:51,21.740
Abu Dhabi Grand Prix,2023,22,gasly,32,2,17:52:26,23.478
Abu Dhabi Grand Prix,2023,22,norris,33,2,17:53:31,21.432
Abu Dhabi Grand Prix,2023,22,hulkenberg,33,2,17:54:04,22.081
Abu Dhabi Grand Prix,2023,22,russell,34,2,17:54:57,22.084
Abu Dhabi Grand Prix,2023,22,leclerc,35,2,17:56:25,21.246
Abu Dhabi Grand Prix,2023,22,hamilton,35,2,17:56:42,22.045
Abu Dhabi Grand Prix,2023,22,piastri,36,2,17:58:08,21.156
Abu Dhabi Grand Prix,2023,22,alonso,36,2,17:58:11,21.841
Bahrain Grand Prix,2024,1,hulkenberg,1,1,18:05:33,36.604
Bahrain Grand Prix,2024,1,zhou,9,1,18:18:39,25.208
Bahrain Grand Prix,2024,1,stroll,9,1,18:18:42,24.418
Bahrain Grand Prix,2024,1,ocon,10,1,18:20:20,24.877
Bahrain Grand Prix,2024,1,sargeant,10,1,18:21:19,35.729
Bahrain Grand Prix,2024,1,russell,11,1,18:21:38,24.778
Bahrain Grand Prix,2024,1,leclerc,11,1,18:21:41,24.069
Bahrain Grand Prix,2024,1,kevin_magnussen,11,1,18:21:55,25.951
Bahrain Grand Prix,2024,1,perez,12,1,18:23:16,24.516
Bahrain Grand Prix,2024,1,piastri,12,1,18:23:24,25.450
Bahrain Grand Prix,2024,1,hamilton,12,1,18:23:26,25.087
Bahrain Grand Prix,2024,1,gasly,12,1,18:23:38,29.980
Bahrain Grand Prix,2024,1,bottas,12,1,18:23:42,26.420
Bahrain Grand Prix,2024,1,norris,13,1,18:25:00,24.205
Bahrain Grand Prix,2024,1,ricciardo,13,1,18:25:17,24.988
Bahrain Grand Prix,2024,1,sainz,14,1,18:26:32,24.474
Bahrain Grand Prix,2024,1,tsunoda,14,1,18:26:47,24.724
Bahrain Grand Prix,2024,1,alonso,15,1,18:28:24,24.786
Bahrain Grand Prix,2024,1,albon,15,1,18:28:29,24.681
Bahrain Grand Prix,2024,1,max_verstappen,17,1,18:31:12,25.064
Bahrain Grand Prix,2024,1,hulkenberg,20,2,18:37:08,24.768
Bahrain Grand Prix,2024,1,stroll,27,2,18:48:25,24.545
Bahrain Grand Prix,2024,1,zhou,28,2,18:49:59,25.094
Bahrain Grand Prix,2024,1,sargeant,28,2,18:51:33,25.070
Bahrain Grand Prix,2024,1,ocon,30,2,18:53:30,25.145
Bahrain Grand Prix,2024,1,bottas,30,2,18:53:32,1:14.773
Bahrain Grand Prix,2024,1,russell,31,2,18:54:21,24.866
Bahrain Grand Prix,2024,1,gasly,31,2,18:55:10,26.462
Bahrain Grand Prix,2024,1,kevin_magnussen,32,2,18:56:37,24.446
Bahrain Grand Prix,2024,1,norris,33,2,18:57:39,24.705
Saudi Arabian Grand Prix,2024,2,max_verstappen,7,1,20:15:25,20.607
Saudi Arabian Grand Prix,2024,2,perez,7,1,20:15:30,22.196
Saudi Arabian Grand Prix,2024,2,leclerc,7,1,20:15:31,23.419
Saudi Arabian Grand Prix,2024,2,piastri,7,1,20:15:36,21.427
Saudi Arabian Grand Prix,2024,2,alonso,7,1,20:15:37,22.129
Saudi Arabian Grand Prix,2024,2,russell,7,1,20:15:42,21.013
Saudi Arabian Grand Prix,2024,2,bearman,7,1,20:15:51,22.457
Saudi Arabian Grand Prix,2024,2,tsunoda,7,1,20:15:51,21.694
Saudi Arabian Grand Prix,2024,2,albon,7,1,20:15:53,21.723
Saudi Arabian Grand Prix,2024,2,kevin_magnussen,7,1,20:15:53,21.460
Saudi Arabian Grand Prix,2024,2,ricciardo,7,1,20:15:57,1:03.364
Saudi Arabian Grand Prix,2024,2,ocon,7,1,20:15:59,22.502
Saudi Arabian Grand Prix,2024,2,bottas,7,1,20:16:00,22.795
Saudi Arabian Grand Prix,2024,2,sargeant,7,1,20:16:01,23.645
Saudi Arabian Grand Prix,2024,2,hulkenberg,33,1,20:59:21,21.035
Saudi Arabian Grand Prix,2024,2,bottas,35,2,21:02:58,23.281
Saudi Arabian Grand Prix,2024,2,hamilton,36,1,21:03:38,20.170
Saudi Arabian Grand Prix,2024,2,norris,37,1,21:05:08,22.211
Saudi Arabian Grand Prix,2024,2,zhou,41,1,21:12:03,46.381
Australian Grand Prix,2024,3,ricciardo,5,1,15:10:25,18.265
Australian Grand Prix,2024,3,albon,6,1,15:11:45,17.755
Australian Grand Prix,2024,3,zhou,6,1,15:11:49,19.032
Australian Grand Prix,2024,3,hamilton,7,1,15:13:04,17.596
Australian Grand Prix,2024,3,kevin_magnussen,7,1,15:13:08,18.301
Australian Grand Prix,2024,3,russell,8,1,15:14:23,18.046
Australian Grand Prix,2024,3,stroll,8,1,15:14:26,17.901
Australian Grand Prix,2024,3,bottas,8,1,15:14:30,46.969
Australian Grand Prix,2024,3,leclerc,9,1,15:15:42,17.409
Australian Grand Prix,2024,3,piastri,9,1,15:15:43,17.573
Australian Grand Prix,2024,3,tsunoda,9,1,15:15:50,18.523
Australian Grand Prix,2024,3,ocon,9,1,15:15:55,18.287
Australian Grand Prix,2024,3,norris,14,1,15:22:37,17.776
Australian Grand Prix,2024,3,perez,14,1,15:22:45,18.112
Australian Grand Prix,2024,3,sainz,16,1,15:25:14,17.599
Australian Grand Prix,2024,3,ocon,16,2,15:25:58,30.626
Australian Grand Prix,2024,3,alonso,17,1,15:27:06,18.160
Australian Grand Prix,2024,3,hulkenberg,17,1,15:27:28,18.320
Australian Grand Prix,2024,3,gasly,17,1,15:27:32,20.316
Australian Grand Prix,2024,3,albon,27,2,15:41:35,17.745
Australian Grand Prix,2024,3,ricciardo,29,2,15:44:29,17.751
Australian Grand Prix,2024,3,kevin_magnussen,33,2,15:49:58,18.151
Australian Grand Prix,2024,3,leclerc,34,2,15:50:35,17.308
Australian Grand Prix,2024,3,perez,35,2,15:52:18,17.222
Australian Grand Prix,2024,3,hulkenberg,35,2,15:52:40,18.145
Australian Grand Prix,2024,3,zhou,35,2,15:52:50,36.866
Australian Grand Prix,2024,3,tsunoda,36,2,15:53:59,17.535
Australian Grand Prix,2024,3,bottas,36,2,15:54:30,18.938
Australian Grand Prix,2024,3,stroll,37,2,15:55:19,17.977
Australian Grand Prix,2024,3,piastri,39,2,15:57:32,18.533
Japanese Grand Prix,2024,4,max_verstappen,1,1,14:05:50,26:15.603
Japanese Grand Prix,2024,4,perez,1,1,14:05:52,26:17.661
Japanese Grand Prix,2024,4,norris,1,1,14:05:54,26:20.116
Japanese Grand Prix,2024,4,sainz,1,1,14:05:57,26:20.097
Japanese Grand Prix,2024,4,alonso,1,1,14:06:00,26:20.924
Japanese Grand Prix,2024,4,piastri,1,1,14:06:03,26:20.204
Japanese Grand Prix,2024,4,hamilton,1,1,14:06:12,26:20.696
Japanese Grand Prix,2024,4,leclerc,1,1,14:06:13,26:23.333
Japanese Grand Prix,2024,4,russell,1,1,14:06:18,26:21.238
Japanese Grand Prix,2024,4,hulkenberg,1,1,14:06:21,26:20.886
Japanese Grand Prix,2024,4,bottas,1,1,14:06:22,26:22.542
Japanese Grand Prix,2024,4,tsunoda,1,1,14:06:25,26:24.553
Japanese Grand Prix,2024,4,ocon,1,1,14:06:28,26:26.095
Japanese Grand Prix,2024,4,gasly,1,1,14:06:30,26:26.793
Japanese Grand Prix,2024,4,stroll,1,1,14:06:35,26:25.911
Japanese Grand Prix,2024,4,kevin_magnussen,1,1,14:06:40,26:24.630
Japanese Grand Prix,2024,4,sargeant,1,1,14:06:43,26:25.267
Japanese Grand Prix,2024,4,zhou,1,1,14:06:50,26:22.912
Japanese Grand Prix,2024,4,hulkenberg,5,2,14:40:46,23.622
Japanese Grand Prix,2024,4,bottas,6,2,14:42:21,24.824
Japanese Grand Prix,2024,4,tsunoda,7,2,14:43:59,23.358
Japanese Grand Prix,2024,4,zhou,7,2,14:44:07,23.910
Japanese Grand Prix,2024,4,norris,11,2,14:50:21,23.049
Japanese Grand Prix,2024,4,zhou,11,3,14:51:01,26.653
Japanese Grand Prix,2024,4,piastri,12,2,14:52:06,23.420
Japanese Grand Prix,2024,4,stroll,12,2,14:52:17,23.358
Japanese Grand Prix,2024,4,alonso,13,2,14:53:43,22.998
Japanese Grand Prix,2024,4,perez,15,2,14:56:51,22.990
Japanese Grand Prix,2024,4,sainz,15,2,14:56:55,23.136
Japanese Grand Prix,2024,4,max_verstappen,16,2,14:58:23,23.177
Chinese Grand Prix,2024,5,hulkenberg,8,1,15:17:30,23.004
Chinese Grand Prix,2024,5,tsunoda,8,1,15:17:35,23.160
Chinese Grand Prix,2024,5,zhou,8,1,15:17:39,23.362
Chinese Grand Prix,2024,5,stroll,9,1,15:19:10,23.823
Chinese Grand Prix,2024,5,bottas,9,1,15:19:12,22.949
Chinese Grand Prix,2024,5,ocon,9,1,15:19:14,23.156
Chinese Grand Prix,2024,5,albon,9,1,15:19:15,23.273
Chinese Grand Prix,2024,5,hamilton,9,1,15:19:19,22.518
Chinese Grand Prix,2024,5,alonso,11,1,15:22:28,23.049
Chinese Grand Prix,2024,5,russell,11,1,15:22:32,22.415
Chinese Grand Prix,2024,5,gasly,11,1,15:22:43,39.712
Chinese Grand Prix,2024,5,sargeant,12,1,15:24:34,23.229
Chinese Grand Prix,2024,5,max_verstappen,13,1,15:25:33,22.456
Chinese Grand Prix,2024,5,perez,13,1,15:25:43,22.027
Chinese Grand Prix,2024,5,ricciardo,14,1,15:27:53,22.598
Chinese Grand Prix,2024,5,piastri,16,1,15:31:03,22.673
Chinese Grand Prix,2024,5,sainz,17,1,15:32:49,22.629
Chinese Grand Prix,2024,5,kevin_magnussen,17,1,15:33:13,22.974
Chinese Grand Prix,2024,5,leclerc,21,1,15:39:34,22.360
Chinese Grand Prix,2024,5,stroll,21,2,15:40:07,22.911
Chinese Grand Prix,2024,5,hamilton,21,2,15:40:23,22.662
Chinese Grand Prix,2024,5,norris,22,1,15:41:37,22.161
Chinese Grand Prix,2024,5,max_verstappen,23,2,15:43:44,22.270
Chinese Grand Prix,2024,5,perez,23,2,15:44:03,22.371
Chinese Grand Prix,2024,5,alonso,23,2,15:44:21,22.687
Chinese Grand Prix,2024,5,russell,23,2,15:44:25,22.707
Chinese Grand Prix,2024,5,hulkenberg,23,2,15:44:41,23.336
Chinese Grand Prix,2024,5,ocon,23,2,15:44:48,23.208
Chinese Grand Prix,2024,5,tsunoda,23,2,15:44:54,22.387
Chinese Grand Prix,2024,5,albon,23,2,15:44:57,23.600
Miami Grand Prix,2024,6,albon,10,1,16:19:16,22.828
Miami Grand Prix,2024,6,stroll,11,1,16:20:48,23.038
Miami Grand Prix,2024,6,sargeant,11,1,16:20:52,22.611
Miami Grand Prix,2024,6,bottas,11,1,16:20:55,23.730
Miami Grand Prix,2024,6,hulkenberg,12,1,16:22:21,23.055
Miami Grand Prix,2024,6,gasly,12,1,16:22:22,22.466
Miami Grand Prix,2024,6,perez,17,1,16:29:57,21.695
Miami Grand Prix,2024,6,leclerc,19,1,16:32:56,21.825
Miami Grand Prix,2024,6,ocon,22,1,16:38:08,22.663
Miami Grand Prix,2024,6,alonso,22,1,16:38:11,22.374
Miami Grand Prix,2024,6,kevin_magnussen,22,1,16:38:18,23.265
Miami Grand Prix,2024,6,max_verstappen,23,1,16:39:17,22.187
Miami Grand Prix,2024,6,russell,24,1,16:41:18,22.800
Miami Grand Prix,2024,6,hamilton,26,1,16:44:23,22.107
Miami Grand Prix,2024,6,piastri,27,1,16:45:31,22.216
Miami Grand Prix,2024,6,sainz,27,1,16:45:33,22.805
Miami Grand Prix,2024,6,perez,28,2,16:47:40,22.396
Miami Grand Prix,2024,6,tsunoda,28,1,16:47:44,22.153
Miami Grand Prix,2024,6,zhou,28,1,16:48:01,23.017
Miami Grand Prix,2024,6,ricciardo,28,1,16:48:05,22.540
Miami Grand Prix,2024,6,hulkenberg,28,2,16:48:13,22.487
Miami Grand Prix,2024,6,stroll,28,2,16:48:15,22.631
Miami Grand Prix,2024,6,kevin_magnussen,28,2,16:48:47,29.727
Miami Grand Prix,2024,6,norris,29,1,16:49:15,22.041
Miami Grand Prix,2024,6,bottas,29,2,16:50:34,22.765
Miami Grand Prix,2024,6,kevin_magnussen,31,3,16:54:36,30.732
Miami Grand Prix,2024,6,piastri,40,2,17:08:34,30.409
Miami Grand Prix,2024,6,albon,53,2,17:29:03,22.567
Emilia Romagna Grand Prix,2024,7,alonso,7,1,15:13:08,31.368
Emilia Romagna Grand Prix,2024,7,albon,8,1,15:14:25,30.050
Emilia Romagna Grand Prix,2024,7,gasly,8,1,15:14:26,30.081
Emilia Romagna Grand Prix,2024,7,bottas,8,1,15:14:28,30.240
Emilia Romagna Grand Prix,2024,7,albon,9,2,15:17:08,33.179
Emilia Romagna Grand Prix,2024,7,ricciardo,11,1,15:18:29,30.068
